topic,hashtag,tweet_id,image_path,sample_path,body_text,image_text,text_with_OCR
Mask,facemasks,1295352625576075265,./data_Mask/facemasks/tweets3/EfoEWAeU0AAVVhp.jpg,,"Dear Gal. 6:7,
God will not be mocked. 
Your #rx is ready for pick up. #pHarmacies #deliver too.
Imagine that, 
Sharon Stone.
IF Govt. Corps. &amp; #Hollywood, didn't promote #Idolatry #POISON for #PROFIT Antichrists &amp; False Prophets couldn't #witch about #facemasks.
#FEAR = #LIAR. https://t.co/hOEfOL4Ofo",,Good grief been what sow
Vaccine,CoronavirusVaccine,1299611040062353410,./data_Vaccine/CoronavirusVaccine/tweets5/EgklWi4WkAAPdcI.jpg,./annotation_data/Vaccine/EgklWi4WkAAPdcI.jpg,#GemmaODoherty Halloween costume on sale now. All proceeds go directly to the @GardaTraffic that arrested her #Ireland #CoronavirusVaccine #COVIDー19 #COVID19ireland https://t.co/7SpzfRV2R3,,SE ae
Boomer,caresact,1291470881395544069,./data_Boomer/caresact/tweets1/Eew5qXHWsAI6ny5.png,,"Partners in #HousingEquity, @bjpoppe &amp; @m_j_doherty, help to explain the ""At-a-Glance Matrix"" that encourages state &amp; local leaders to prioritize the urgent needs of people experiencing homelessness when sequencing #CARESAct resources 

Check it out https://t.co/rQ75kZkjsm https://t.co/sAeOUEvHuO",,BA BARB
Boomer,karen,1290716703026900997,./data_Boomer/karen/tweets1/EemMAFRU8AIiql8.png,,#Karen is at it again. #Titanic #TalesFromTheSticks #Masks https://t.co/TlyO8S1Hnr,,if was on the Titanic aby YOU CANT MAKE ME VEST po ame te ya
Boomer,caresact,1295833882118500352,./data_Boomer/caresact/tweets3/Efu6DFUX0AADrNv.jpg,,"Join us tomorrow to learn about ""The ABCs of Loan Forgiveness"" with Steven J. Henriquez, CPA &amp; how to ""Seize Control of Your 401k by Using the CARES Act Loophole"" with CEO of NuView Trust, Glen Mather. 

Register here: https://t.co/ZNQFPPM2aE
#CARESAct #sdira #investing #rothira https://t.co/pJ70Kps11M",,MAIN MEETING Seize Control of Your Act Loophole The of Trust GLEN EVEN and more Loan Forgiveness an AUGUST AT
Immigration,immigration,1291509657299755008,./data_Immigration/immigration/tweets1/EexdMHEXYAIZH7g.jpg,./annotation_data/Immigration/EexdMHEXYAIZH7g.jpg,"#Immigration Nation is the damning Netflix documentary the Donald Trump administration didn’t want you to see
https://t.co/TRO2clkEUa https://t.co/nSXWk2z9zc",,man we Yn
Mask,WearAMask,1292144813228294145,./data_Mask/WearAMask/tweets2/Ee6e2-RXoAUbxpt.jpg,,"Priorities 💁  #wearamask
#hairmaskandfacemask #goldwell #goldwellus #goldwellusa #goldwellsalon #ncgoldwellsalon #iamgoldwell #goldwellapprovedus #prioritizeyou #prioritizeyourself #strongertogether2020 https://t.co/3TG5aqvDgQ",,WORKING SOCIAL FROM HOME ME HAIR ti el
Political,trumpvirus,1297543147195523079,./data_Political/trumpvirus/tweets4/EgHMnEnU0AAHfnV.jpg,,"@PressSec @realDonaldTrump Is there a vaccine for the #TrumpPlague?   Is trump going to lift a fucking finger to help the families of the 180,174 Americans who have died because trump is too irrational to coordinate a national response to #TrumpVirus?

#TrumpTheSnake https://t.co/X9M3UZvl73",,rad es
AsianHate,ChinaVirus,1293017081743540224,./data_AsianHate/ChinaVirus/tweets2/EfG3BcNWoAAPYXw.jpg,,"Democrats are just a bunch of Crybabies.
#USA #FoxNews #WalkAway #Blexit #Dems #Covid19 #CoronaVirus #America #Democrat #Republican #Liberals #MAGA #ChinaVirus #JoeBiden #SleepyJoe #JimCrowJoe https://t.co/fKojb0A2L8",,MAKE CRY AGAIN oe Sa
Boomer,karen,1299063470344863746,./data_Boomer/karen/tweets4/EgczVWNXkAM5Elw.jpg,,"@nmen_org_uk @RenweardPress @SholaMos1 Africa was never asked to be invaded, raped and pillaged for 400+ years by your people #Karen https://t.co/wfhiNPTAGs",,os al
Boomer,trumpliesamericansdie,1293245320915234816,./data_Boomer/trumpliesamericansdie/tweets2/EfKHwqsXsAItpJQ.jpg,,"ACTUAL IMAGE OF ME LISTENING TO PLUMP TELL HIS 25K LIE SINCE 2016...

#TrumpLies 
#TrumpLiesAmericansDie 
#TrumpIsACompleteFailure 
#TrumpCantRideABike https://t.co/rOg8gzo7mT",,
Political,maga,1295467476617060352,./data_Political/maga/tweets3/EfpszePU0AA_QYW.jpg,,"@realDonaldTrump We don't have a competent president to save the Postoffice. It's going sideways like #MAGA.

#TrumpHasNoPlan #TrumpIsACompleteFailure #TrumpIsANationalDisgrace #TrumpIsALaughingStock #TrumpIsUnfitForOffice #TrumpIsTheWORSTPresidentEVER #TrumpIsAMoron #TrumpIsTheEnemyOfThePeople https://t.co/QEFj6U3HYw",,Patel set up net ae
Mask,masksoff,1296205545175646211,./data_Mask/masksoff/tweets3/Ef0MEuMXkAARmsS.jpg,,"#BidenHarris #MasksOff #maskmandates #maskholes 
Hmmmmm, what seems to be wrong here? No masks, wow! You are all being played! https://t.co/GimDCwAtZu",,Notice No Your Being es id FA ha te BID wy we soy Text MI to ta te MICHIGAN SPECIAL REPORT SEN
Vaccine,covidvaccine,1293166655518826496,./data_Vaccine/covidvaccine/tweets2/EfJAOBcVoAAnfgA.jpg,./annotation_data/Vaccine/EfJAOBcVoAAnfgA.jpg,"Sanitizer &amp; Mask Manufacturers After Russian Vaccine Announcement....
#RussianVaccine #Russia #CovidVaccine https://t.co/oRrCAjsFLD",,at
Boomer,karen,1299767572783681536,./data_Boomer/karen/tweets5/EgmztOsX0AEaObw.jpg,,"@halo_scot @victoria_jprice @wesstein @WorldsKilgore @WriteEthan @wwwstuartmcdon1 @xxxBJFrazier @AJUrbanek @hollhideaway @Ltward2 @JDGreysonwrites @SylviaWoodham @scinerd28 Thx Halo!!! Did you guys see my blunt letter to #Karen? 
https://t.co/X0kqB67xjB
#ShamelessSelfpromoSaturday 
#WritingCommunity
#ShameTrain https://t.co/b8usAq47b3",,ey Nothing
Immigration,cdnpoli,1291109857316175875,./data_Immigration/cdnpoli/tweets1/Eerxe3rXoAAP1vy.jpg,./annotation_data/Immigration/Eerxe3rXoAAP1vy.jpg,"@gharperkelley @ThomasMulcair @DomAnglade @LiberalQuebec Dominique ANGLADE is ex-President of extreme rightwing RULING @coalitionavenir. She's NO liberal. She is NOT opposed to #Bill21/#Loi21 - a vulgarly discriminatory, vilely segregationist, viciously racist &amp; verily Islamophobic law. #polqc #cdnpoli @LiberalQuebec @nccm @MACNational https://t.co/rIqhNqc0U4",,te
Vaccine,FauciTheFraud,1292810530093137923,./data_Vaccine/FauciTheFraud/tweets2/EfD8U4BWsAASYm0.jpg,./annotation_data/Vaccine/EfD8U4BWsAASYm0.jpg,"@Alyssa_Milano I think it affected your brain. 
#MasksDontWork #FauciTheFraud https://t.co/vTgKOSkWE9",,al aa mal BO ae
Immigration,cdnpoli,1297773388015046661,./data_Immigration/cdnpoli/tweets4/EgKeA3lXsAI0Xf_.jpg,./annotation_data/Immigration/EgKeA3lXsAI0Xf_.jpg,"On stage, joined by Scheer, O'Toole's family, other candidates and family. #cdnpoli #CPCLeadership #CPCLdr https://t.co/zyVKiE80Mp",,be we bow Wy if oe oh re it ae aA of if leader of Conservative Party
AsianHate,CCPVirus,1294606222989987840,./data_AsianHate/CCPVirus/tweets3/Efddfm-U0AAjMxG.jpg,,"@realDonaldTrump Remember asking what the #Americans loss from #CCPVirus ,#Covid_19 @realDonaldTrump 

#CCP_is_terrorist 
#CCPliedAmericansdied https://t.co/niXueWg9at",,te
AsianHate,chinesevirus,1292647033799663617,./data_AsianHate/chinesevirus/tweets2/EfBnjVIXkAAsqyx.png,,@chothep @bennetowuonda @Olaf_Ke @BasilioCC @SolomonKarori2 @ayogo_do @slmiheso @WilsonWaGitau @Luther_Gen @MaMo_ @MwangP01 meanwhile this is you can gerrit it I can gerrit CS (his highnes Mutahi Kagwe) in a function this last weekend.  I just love the masks and the social distancing! swali ni hii.  #ChineseVirus tunayo hatunayo? https://t.co/pFym2nFRgi,,Revolution ey De nae he Ree ie no You can see him holding his mask close to his Perhaps covet Irene och rel re aa ae ea
Political,maga,1292214311306305536,./data_Political/maga/tweets2/Ee7eAb-XYAATdE8.jpg,,"Get your Patriot Shirt here: https://t.co/RwJqLz8zEc

15% off until August 21

🇺🇸🇺🇸🇺🇸
#MAGA #KAG #KAG2020 #MAGA2020 #AmericaFirst #NRA https://t.co/ISj5Lgq8iE",,bay iT
AsianHate,wuhanvirus,1294032170588221440,./data_AsianHate/wuhanvirus/tweets2/EfVTZu_XgAkxWwy.jpg,,"#CCPVirus_Joke

As long as we are pushing superstition, why not require people to carry a rabbit's foot, and make it illegal to step on a crack in the sidewalk? 
 
#CoronaVirus #WuhanVirus #COVID19 
thanks @Tony__Heller
qt-covid19-jokes-054 #BorderObserver https://t.co/gt1ls9b9up",,Governor Tate Mandatory Mask Order He To See College
Immigration,cdnpoli,1289913788657934349,./data_Immigration/cdnpoli/tweets1/EeaxvyvVoAAOCnC.jpg,./annotation_data/Immigration/EeaxvyvVoAAOCnC.jpg,"@creek_emory @AlbertaYoda ""talented MPs such as Candice Bergen, Pierre Poilievre...""   #cdnpoli https://t.co/W3hIk6SweE",,iS
Political,Trump2020,1292936075078443008,./data_Political/Trump2020/tweets2/EfFugZcXgAAlvdd.jpg,,"@MenVoters @alshadowdancer @Hildolfr3 @imvala @miss_simone247 @bocadeb1492 @in_1776 @tSlacksMarin @zaharias19 @mommoshome @annketell @wrecksreed @punkie_bruiser @moe6977 @pookietooth @sandycedar59 @topleveltroll2 @akvawe66 @calijeff1 @vivianmedina67 @donald_aper @medwoman1 @AbidesChrist @lme644 @PoliticsPot @RGanley @thatarthurblake @DidiM47 @HouseOfJames2 @BassistOld @Flattielover @LifeNyc2 @BenResists @itisjustmebabe @kshw5678 @Blakdragonheart @Vickie627 @BrokeRoca @spilsbury_orama @SpaceForceMMXIX @Vs7074 @kristyshl @Rand0Kuruza @Dennisabm @Theocracidal @Charles59177374 @ChantGregoria @Americalsgt @SusanAsplund @Rose52413 I dont care if Trump was a playboy billionaire, I only care what he is now. He is the #BestPresidentEver45 #Trump2020 https://t.co/oTdj2IYUl4",,BOSS
Political,Election2020,1295554949464461313,./data_Political/Election2020/tweets3/Efq8W3XUEAA7oUh.jpg,,"Bring on the antidote to trump’s horrible lies, corruption &amp; cruelty! Hooray for #MichelleObama!
#DemocraticConvention #DemConvention #DemConvention2020 #ObamaWasBetterAtEverything #MichelleObamaRocks #VoteBidenHarrisToSaveAmerica #Election2020 #BidenHarris2020Landslide #VoteBlue https://t.co/dINJoP5uKV",,at HOUR
Boomer,covididiot,1296511127908745217,./data_Boomer/covididiot/tweets3/Ef4hivCUYAEnSZs.png,,@BrianKolfage @TheDemocrats You're a #COVIDIDIOT too?! 🤦‍♂️And I find this change in status very revealing of you as well: https://t.co/LJDwRXdySv https://t.co/E7UDWXXZ4M,,Sa at Foundation
Mask,facemasks,1298959344675979264,./data_Mask/facemasks/tweets4/EgbUofjXcAADHmR.jpg,,Hunter Green Face Mask Adjustable Over The Head Cotton Washable Reusable School Colors Baylor Green Mask https://t.co/GmQbNHCONj ##socialdistancing #facemasks #facemask #mask #wearthedamnmask #stayhome #covid https://t.co/oIu5R0hyym,,Am eS as ae
Political,Trump2020,1289374407593545729,./data_Political/Trump2020/tweets1/EeTHL64XYAEfsut.jpg,,@realTinaForte This picture is for douche bag New York Mayor &amp; Governor. #Trump2020 https://t.co/KRTIAHaFJ6,,In jail cell right now Dude what they get you Dude Licking ice cream in the store and it back on the shelf Dude So you like licking huh me
AsianHate,ChinaLiedPeopleDied,1290236841040343041,./data_AsianHate/ChinaLiedPeopleDied/tweets1/EefXkZHUcAASmVQ.jpg,,"@NerfTheSmurfs @SteveWasHereb4 @ReneeKahn2 @Momof4Judge @replouiegohmert So? @realDonaldTrump is an optimist. What's he supposed to tell everyone? That we're all gonna die? How ignorant that you Democrats give the murderers China a pass for the horrible coronavirus covid19, then blame the President. #China #ChinaLiedPeopleDied. Vote @GOP https://t.co/i4Zff85sRu",,THINK ABOUT THIS this photo was take in Bet by of later both are still in they are blaming Trump
Mask,WearAMask,1298109673376104448,./data_Mask/WearAMask/tweets4/EgPP2_0UEAIw4k-.jpg,,My local is now selling #COVID #cookies As if I needed an excuse to grab treats on the #coffee run! #exercise #wearamask #supportsmallbusiness https://t.co/BJDUXVNIOo,,
AsianHate,ChinaVirus,1295342118647615489,./data_AsianHate/ChinaVirus/tweets3/Efn6ibDXYAYVx4m.jpg,,"Peter Navarro on @CNBC with @JoeSquawk says @TheDemocrats will blame @realDonaldTrump for #ChinaVirus deaths throughout #DemConvention2020 

@PeterNavarro45 adds ""there is one un-elected president in the world that is responsible for the 170,000 deaths in the US, it's #XiJinping https://t.co/rZeBTniw74",,on ALO FUTURE OPEN ad DOW Ce ES ow Fur NEw TRUMP CRACKDOWN ON TECH pow TOP ADVISER ON SQUAWK BOX DOW CLOSE DOW OPEN
Boomer,trumpliesamericansdie,1293697930805870592,./data_Boomer/trumpliesamericansdie/tweets2/EfQjZ5IWkAAh1-q.jpg,,@WhiteHouse @realDonaldTrump @FoxNews Not caling nope #VoteBidenHarris2020 #VOTE #TrumpLiesAmericansDie https://t.co/gU9o83xxPP,,oe it TH CALL elt Be PLEDGE ae TRUMP
Boomer,trumpliesamericansdie,1292909567983026176,./data_Boomer/trumpliesamericansdie/tweets2/EfFWZkoUcAA3Bhv.jpg,,"@realDonaldTrump Pick a pose for the monument. There is no more deserving president alive than President Obama.
Meanwhile Trumps criminal negligence has cost over 160,000 US lives. #ObamaWasBetterAtEverything #TrumpLiesAmericansDie https://t.co/AxwW5roeh8",,TIME oe is Foy ore
AsianHate,chinesevirus,1290871109831671809,./data_AsianHate/chinesevirus/tweets1/EeoYbBvU8AYtTm2.jpg,,"@Vandanaa12 Ayyyooooo, so sweet.

DM the address pls, will come with family &amp; friends (Duck the #ChineseVirus ) - Jai Shri Ram 🕉️😃🙏 https://t.co/iay8OOuegg",,it UR ADDRESS
AsianHate,CCPVirus,1294037179052646400,./data_AsianHate/CCPVirus/tweets2/EfVX8mPVAAAUllu.jpg,,"@SenMcSallyAZ @MarshaBlackburn Thank you, Senator.
#EvilCCP engineered #CCPVirus #SarsCov2 and released it to wuhan and the world intentionally. Please stand up and hold #CCP accountable. #CCPLiedPeopleDied 
Dr. Limeng Yan came out to tell the truth. https://t.co/dMlJkHsFre",,an al po rel ea we at PA Te Ae Doctor Meng Yon oe oH ae oe is
Immigration,refugees,1293563055545241601,./data_Immigration/refugees/tweets2/EfOonT6WkAAbGHn.jpg,./annotation_data/Immigration/EfOonT6WkAAbGHn.jpg,Greek islands perfect example of new nature of challenges #Refugees coming from 60 countries within EU borders. Systems cannot cope @EduCannotWait supporting new systems to deliver quickly + develop long term plan @justinvanfleet @theirworld #StrongerTogetherInCrises #YouthDay https://t.co/ZLFPQkgR6u,,rely oe aa is aes
Mask,Masks4All,1293907042399207424,./data_Mask/Masks4All/tweets2/EfThWKiU4AQlBSb.png,,"U.S. pediatricians @AmerAcadPeds says children age two and over can - and should - wear masks, including almost all kids with health conditions 
https://t.co/ERxV8nIe6F @AAPNews #Covid19 #Masks4All #pediatrics #BackToSchool🎒 https://t.co/TldmJRWpYs",,Si
Boomer,trumpliesamericansdie,1297571593590198273,./data_Boomer/trumpliesamericansdie/tweets4/EgHl-3lUYAAtrnG.jpg,,@SenBillCassidy Will trump throw 2 rolls of paper towels at survivors? #DumpTrump  #BidenHarris #TrumpDeathToll180K #GOPBetrayedAmerica #TrumpPlague #TrumpLiesAmericansDie #LiarInChief #25thAmendmentBeforeWeAllDie #VoteBlue  #VoteByMail #MailInBallot #MailinVoting #SaveUSPS #SaveSocialSecurity https://t.co/r33rU9uiSl,,went ahead and circled the biggest national disaster with Sharpie ESS es na
Mask,WearAMask,1295862014120689671,./data_Mask/WearAMask/tweets3/EfvTogsWsAAMrKf.jpg,,"@MegaRacismHater @realDonaldTrump @amazon A simple reverse image search would prove that the image used in this post is of Brock Turner, a university sexual predator from Stanford University.

Masks save lives.

#WearAMask https://t.co/yI7ByoA1zu",,Ey tie ae guess The Cut Brock Childhood Friend may be subject to copyright Learn more Show all of brock
Boomer,trumpliesamericansdie,1296072782321790976,./data_Boomer/trumpliesamericansdie/tweets3/EfyTUoEXsAE1yMn.jpg,,"@realDonaldTrump #VotePelosi get rid of all #republicans they have a lot of soul searching, confessing &amp; regaining people’s trust to focus on. #FlipTheSenate 
#VoteBlueToSaveAmerica 
Stop believing them without any facts &amp; proofs about their claims. #TrumpLiesAmericansDie 
🇨🇦♥️🇺🇸😷✌🏼#RESISTANCE https://t.co/aVsHwR9h82",,be what iris
Immigration,americafirst,1296231239150718976,./data_Immigration/americafirst/tweets3/Ef0i_HDWkAI0xgy.jpg,./annotation_data/Immigration/Ef0i_HDWkAI0xgy.jpg,"@cenkuygur @PressSec @realDonaldTrump There is nothing American
about Trump OR his supporters.

#AmericaFirst #AmericaOrTrump #resist @SenJohnBarrasso @Sheridan_Press @GrassleyWorks @DMRegister @SenatorRisch @SenAlexander @Tennessean @SenRonJohnson @journalsentinel @RoyBlunt @stltoday https://t.co/7USzN0GJ5c",,FIFTH ave ca OR WY
Vaccine,CoronavirusVaccine,1293217999667597312,./data_Vaccine/CoronavirusVaccine/tweets2/EfJu6loXsAEIdMu.jpg,./annotation_data/Vaccine/EfJu6loXsAEIdMu.jpg,"Russia has Developed first covid-19 vaccine , confirmed by putin
.
.
Vladmir putin :--
#CoronavirusVaccine
#RussianVaccine https://t.co/9Pe2Y5fhjD",,ey Sah Paisa hoga
AsianHate,ChinaVirus,1290979429896912896,./data_AsianHate/ChinaVirus/tweets1/Eep68cOX0AAHVw9.jpg,,@michaelbeatty3 @DebraMMason1 The reason economy was booming pre #ChinaVirus was because @realDonaldTrump @POTUS reversed terribly restrictive policies put into place by BO administration @JoeBiden #YouLyingDogFacedPonySoldier! #NoMalarkey #ComeOnMan https://t.co/fD4ukYbosi,,The Strategy Is To Hide From The Public Uncle Joe On The Campaign Trail
Immigration,buildthewall,1292252469632827392,./data_Immigration/buildthewall/tweets2/Ee8AxgmX0AMqk22.jpg,./annotation_data/Immigration/Ee8AxgmX0AMqk22.jpg,"Illegal immigrants stole 39 million Social Security numbers: report
by @LouDobbs Sep 11, 2018

https://t.co/YY6bwmTnym

#BuildTheWall #FinishTheWall
#QuikTake qt-rv-063 by #borderObserver https://t.co/q4rM6yqM0O",,er ay aa ree oF
Mask,facemask,1297127189322838017,./data_Mask/facemask/tweets4/EgBSTH9XkAAPfOp.jpg,,#mufc range now features in our SALE at least 25% off EVERY #FACEMASK ANY MASK WITH UK DELIVERY FOR UNDER £9 https://t.co/qeqab6jnHl,,Eta sai id ae no
Boomer,trumpliesamericansdie,1290256026009182209,./data_Boomer/trumpliesamericansdie/tweets1/EefpArgUMAAGHay.jpg,,@realDonaldTrump Total shite! #TrumpLiesAmericansDie https://t.co/ppgZ19oKmu,,Te he
Mask,WearAMask,1295812873256665088,./data_Mask/WearAMask/tweets3/Efum8MfXoAEAoHJ.png,,"We are masked and ready to welcome students to @DrakeLawSchool for the fall semester - whether your classes are on-line, in-person or a combination of both! #WearAMask #KeepYourDistance #MonitorYourHealth https://t.co/QvYfwzXxjx",,am
Boomer,trumpliesamericansdie,1299574176731353089,./data_Boomer/trumpliesamericansdie/tweets5/EgkD0rXXYAA8dQx.jpg,,Republicans in office bring death &amp; destruction. Wake up &amp; smell the coffee🗣people. Get ready for more devastation on American soil if #Trump gets FOUR more years #TrumpLiesAmericansDie #TrumpIsALaughingStock https://t.co/YbA5OOrtEb,,Ba Be dae ea The Recount Of Nightmare That Goes On ae oe OR EY he al tee RE ey nA ant
Vaccine,VaccinesWork,1297962890650099712,./data_Vaccine/VaccinesWork/tweets4/EgNKXukXoAMHw-R.png,./annotation_data/Vaccine/EgNKXukXoAMHw-R.png,"#Clinicians: Be open, be honest, and let young adults know that by getting vaccinated, they can help keep themselves, their family, and their community healthy for years to come. https://t.co/QtPk2SFle3 #VaccinesWork https://t.co/31IZGvxp7k",,ENCOURAGE YOUNG ADULT TO KEEP WITH THEIR
